ADATE,Year,Month,Day,Anamolytype,Anamoly,Date_x,Kp,ap,Date_y
1978-03-18,1978,3,18,ESD,1,1978-03-18,3.6665,23.5,1978-03-18
1978-03-19,1978,3,19,ESD,1,1978-03-19,2.8748750000000003,14.625,1978-03-19
1978-03-20,1978,3,20,ESD,1,1978-03-20,2.166625,8.875,1978-03-20
1978-03-22,1978,3,22,ESD,1,1978-03-22,2.58325,13.125,1978-03-22
1978-03-28,1978,3,28,ESD,1,1978-03-28,3.083375,17.125,1978-03-28
1978-03-29,1978,3,29,ESD,1,1978-03-29,2.83325,13.75,1978-03-29
1978-04-03,1978,4,3,ESD,1,1978-04-03,4.33325,40.75,1978-04-03
1978-04-15,1978,4,15,ESD,1,1978-04-15,3.25,18.75,1978-04-15
1978-04-23,1978,4,23,ESD,1,1978-04-23,3.5,21.5,1978-04-23
1978-05-01,1978,5,1,ESD,1,1978-05-01,5.625,88.375,1978-05-01
1978-05-04,1978,5,4,ESD,1,1978-05-04,5.75,96.125,1978-05-04
1978-05-05,1978,5,5,ESD,1,1978-05-05,1.666625,7.375,1978-05-05
1978-05-06,1978,5,6,ESD,1,1978-05-06,1.333375,5.375,1978-05-06
1978-05-10,1978,5,10,ESD,1,1978-05-10,1.66675,9.875,1978-05-10
1978-05-11,1978,5,11,ESD,1,1978-05-11,3.916625,30.375,1978-05-11
1978-05-14,1978,5,14,ESD,1,1978-05-14,2.20825,9.375,1978-05-14
1978-05-24,1978,5,24,ESD,1,1978-05-24,3.79175,25.75,1978-05-24
1978-05-26,1978,5,26,ESD,1,1978-05-26,1.75025,6.875,1978-05-26
1978-06-05,1978,6,5,ESD,1,1978-06-05,4.083125,38.0,1978-06-05
1978-06-07,1978,6,7,ESD,1,1978-06-07,2.541625,11.125,1978-06-07
1978-06-10,1978,6,10,ESD,1,1978-06-10,3.250125,23.875,1978-06-10
1978-06-12,1978,6,12,ESD,1,1978-06-12,2.04175,9.625,1978-06-12
1978-06-17,1978,6,17,ESD,1,1978-06-17,2.33325,9.375,1978-06-17
1978-06-21,1978,6,21,ESD,1,1978-06-21,4.20825,33.375,1978-06-21
1978-06-22,1978,6,22,ESD,1,1978-06-22,2.9998750000000003,15.0,1978-06-22
1978-06-24,1978,6,24,ESD,1,1978-06-24,3.291875,19.25,1978-06-24
1978-06-25,1978,6,25,ESD,1,1978-06-25,3.625125,24.0,1978-06-25
1978-07-05,1978,7,5,ESD,1,1978-07-05,4.7085,53.125,1978-07-05
1978-07-08,1978,7,8,ESD,1,1978-07-08,2.833375,14.5,1978-07-08
1978-07-19,1978,7,19,ESD,1,1978-07-19,2.291625,10.625,1978-07-19
1978-08-07,1978,8,7,ESD,1,1978-08-07,1.791625,7.25,1978-08-07
1978-08-12,1978,8,12,ESD,1,1978-08-12,3.333375,21.25,1978-08-12
1978-08-20,1978,8,20,ESD,1,1978-08-20,0.7085,3.125,1978-08-20
1978-08-29,1978,8,29,ESD,1,1978-08-29,4.458375,39.875,1978-08-29
1978-08-30,1978,8,30,ESD,1,1978-08-30,4.124875,30.75,1978-08-30
1978-08-31,1978,8,31,ESD,1,1978-08-31,4.625,44.75,1978-08-31
1978-09-03,1978,9,3,ESD,1,1978-09-03,2.54175,11.0,1978-09-03
1978-09-05,1978,9,5,ESD,1,1978-09-05,1.666625,7.0,1978-09-05
1978-09-13,1978,9,13,ESD,1,1978-09-13,1.70825,6.5,1978-09-13
1978-09-14,1978,9,14,ESD,1,1978-09-14,1.04175,4.75,1978-09-14
1978-09-27,1978,9,27,ESD,1,1978-09-27,4.91675,50.75,1978-09-27
1978-09-30,1978,9,30,ESD,1,1978-09-30,2.375,11.375,1978-09-30
1978-10-01,1978,10,1,ESD,1,1978-10-01,2.791625,13.125,1978-10-01
1978-10-06,1978,10,6,ESD,1,1978-10-06,1.000125,3.875,1978-10-06
1978-10-21,1978,10,21,ESD,1,1978-10-21,2.6248750000000003,12.625,1978-10-21
1978-10-30,1978,10,30,ESD,1,1978-10-30,3.7085,25.0,1978-10-30
1978-11-08,1978,11,8,ESD,1,1978-11-08,2.708375,14.375,1978-11-08
1978-11-15,1978,11,15,ESD,1,1978-11-15,1.95825,7.875,1978-11-15
1978-11-25,1978,11,25,ESD,1,1978-11-25,5.166625,60.375,1978-11-25
1978-12-20,1978,12,20,ESD,1,1978-12-20,3.916625,25.875,1978-12-20
1978-12-26,1978,12,26,ESD,1,1978-12-26,2.125,8.375,1978-12-26
1978-12-27,1978,12,27,ESD,1,1978-12-27,2.58325,13.875,1978-12-27
1979-01-03,1979,1,3,ESD,1,1979-01-03,3.33325,18.875,1979-01-03
1981-09-08,1981,9,8,ESD,1,1981-09-08,1.7915,10.0,1981-09-08
1981-09-29,1981,9,29,ESD,1,1981-09-29,2.541625,13.75,1981-09-29
1981-11-24,1981,11,24,ESD,1,1981-11-24,2.16675,9.125,1981-11-24
1982-02-17,1982,2,17,ESD,1,1982-02-17,3.79175,30.25,1982-02-17
1982-03-15,1982,3,15,ESD,1,1982-03-15,1.500125,6.75,1982-03-15
1982-03-27,1982,3,27,ESD,1,1982-03-27,2.0,9.0,1982-03-27
1982-04-11,1982,4,11,ESD,1,1982-04-11,4.91675,46.75,1982-04-11
1982-04-14,1982,4,14,ESD,1,1982-04-14,1.5,5.5,1982-04-14
1982-06-05,1982,6,5,ESD,1,1982-06-05,1.583375,5.75,1982-06-05
1982-06-15,1982,6,15,ESD,1,1982-06-15,3.750125,25.75,1982-06-15
1982-07-02,1982,7,2,ESD,1,1982-07-02,2.41675,10.375,1982-07-02
1982-07-24,1982,7,24,ESD,1,1982-07-24,4.875125,49.75,1982-07-24
1982-08-10,1982,8,10,ESD,1,1982-08-10,3.9585,26.625,1982-08-10
1982-09-25,1982,9,25,ESD,1,1982-09-25,2.58325,13.0,1982-09-25
1983-01-04,1983,1,4,,1,1983-01-04,2.208375,9.375,1983-01-04
1983-03-08,1983,3,8,ESD,1,1983-03-08,1.583375,6.375,1983-03-08
1983-03-12,1983,3,12,ESD,1,1983-03-12,4.625,52.625,1983-03-12
1983-03-20,1983,3,20,ESD,1,1983-03-20,4.041875,31.5,1983-03-20
1983-04-30,1983,4,30,ESD,1,1983-04-30,3.9165,26.0,1983-04-30
1983-08-23,1983,8,23,ESD,1,1983-08-23,4.04175,32.125,1983-08-23
1983-09-17,1983,9,17,ESD,1,1983-09-17,3.583375,25.25,1983-09-17
1983-10-27,1983,10,27,ESD,1,1983-10-27,0.45825,2.125,1983-10-27
1984-04-07,1984,4,7,ESD,1,1984-04-07,3.54175,25.25,1984-04-07
1984-04-20,1984,4,20,ESD,1,1984-04-20,3.125,19.5,1984-04-20
1984-05-02,1984,5,2,ESD,1,1984-05-02,2.583375,13.25,1984-05-02
1984-05-28,1984,5,28,ESD,1,1984-05-28,1.625125,7.5,1984-05-28
1984-06-20,1984,6,20,ESD,1,1984-06-20,2.75,15.75,1984-06-20
1984-06-24,1984,6,24,ESD,1,1984-06-24,2.9998750000000003,21.75,1984-06-24
1984-07-16,1984,7,16,ESD,1,1984-07-16,3.750125,25.0,1984-07-16
1984-07-26,1984,7,26,ESD,1,1984-07-26,1.291625,5.5,1984-07-26
1984-08-03,1984,8,3,ESD,1,1984-08-03,2.83325,13.5,1984-08-03
1984-09-05,1984,9,5,ESD,1,1984-09-05,5.291625,62.75,1984-09-05
1984-10-04,1984,10,4,ESD,1,1984-10-04,1.416625,5.875,1984-10-04
1984-10-08,1984,10,8,ESD,1,1984-10-08,3.583125,23.75,1984-10-08
1984-10-21,1984,10,21,ESD,1,1984-10-21,4.8335,46.625,1984-10-21
1984-10-27,1984,10,27,ESD,1,1984-10-27,2.041625,8.375,1984-10-27
1984-11-13,1984,11,13,ESD,1,1984-11-13,2.08325,9.5,1984-11-13
1984-11-16,1984,11,16,ESD,1,1984-11-16,6.458375,111.75,1984-11-16
1985-01-28,1985,1,28,ESD,1,1985-01-28,5.3335,58.0,1985-01-28
1985-04-08,1985,4,8,ESD,1,1985-04-08,2.333375,15.25,1985-04-08
1985-04-24,1985,4,24,ESD,1,1985-04-24,2.916375,17.125,1985-04-24
1985-05-10,1985,5,10,ESD,1,1985-05-10,0.95825,4.5,1985-05-10
1985-08-10,1985,8,10,ESD,1,1985-08-10,1.833125,7.375,1985-08-10
1985-08-14,1985,8,14,ESD,1,1985-08-14,2.5,11.375,1985-08-14
1985-08-31,1985,8,31,ESD,1,1985-08-31,4.208375,32.0,1985-08-31
1985-09-15,1985,9,15,ESD,1,1985-09-15,2.4585,17.625,1985-09-15
1986-08-10,1986,8,10,ESD,1,1986-08-10,1.5,5.875,1986-08-10
1986-10-22,1986,10,22,ESD,1,1986-10-22,1.4165,5.625,1986-10-22
1989-03-07,1989,3,7,ESD,1,1989-03-07,3.166625,17.625,1989-03-07
1989-03-13,1989,3,13,ESD,1,1989-03-13,8.125,245.875,1989-03-13
1989-03-22,1989,3,22,ESD,1,1989-03-22,4.41675,39.25,1989-03-22
1989-03-30,1989,3,30,ESD,1,1989-03-30,4.666625,47.125,1989-03-30
1985-11-27,1985,11,27,UNK,1,1985-11-27,3.166625,19.875,1985-11-27
1979-06-27,1979,6,27,UNK,1,1979-06-27,2.208375,9.875,1979-06-27
1983-05-08,1983,5,8,UNK,1,1983-05-08,2.41675,10.625,1983-05-08
1986-11-06,1986,11,6,UNK,1,1986-11-06,2.625,12.375,1986-11-06
1984-06-12,1984,6,12,UNK,1,1984-06-12,1.625125,6.75,1984-06-12
1984-09-10,1984,9,10,UNK,1,1984-09-10,3.70825,25.125,1984-09-10
1985-12-30,1985,12,30,UNK,1,1985-12-30,4.791625,45.5,1985-12-30
1990-01-15,1990,1,15,UNK,1,1990-01-15,2.125125,8.875,1990-01-15
1989-03-10,1989,3,10,UNK,1,1989-03-10,3.333375,19.125,1989-03-10
1989-03-14,1989,3,14,UNK,1,1989-03-14,6.91675,157.75,1989-03-14
1989-05-22,1989,5,22,UNK,1,1989-05-22,2.5,11.5,1989-05-22
1988-09-27,1988,9,27,UNK,1,1988-09-27,1.33325,5.125,1988-09-27
1989-01-27,1989,1,27,UNK,1,1989-01-27,2.5,12.375,1989-01-27
1989-08-07,1989,8,7,UNK,1,1989-08-07,2.291625,9.25,1989-08-07
1989-09-19,1989,9,19,UNK,1,1989-09-19,4.708375,69.625,1989-09-19
1990-05-25,1990,5,25,UNK,1,1990-05-25,3.4165,19.5,1990-05-25
1990-07-19,1990,7,19,UNK,1,1990-07-19,3.0,16.125,1990-07-19
1990-07-20,1990,7,20,UNK,1,1990-07-20,3.083125,16.375,1990-07-20
1990-07-28,1990,7,28,UNK,1,1990-07-28,6.04175,102.375,1990-07-28
1990-07-30,1990,7,30,UNK,1,1990-07-30,2.54175,12.125,1990-07-30
1990-07-31,1990,7,31,UNK,1,1990-07-31,1.500125,6.5,1990-07-31
1990-08-13,1990,8,13,UNK,1,1990-08-13,2.583375,11.5,1990-08-13
1990-08-15,1990,8,15,UNK,1,1990-08-15,3.625125,26.375,1990-08-15
1990-08-27,1990,8,27,UNK,1,1990-08-27,2.916625,15.25,1990-08-27
1991-08-31,1991,8,31,UNK,1,1991-08-31,4.874875,51.5,1991-08-31
1991-09-04,1991,9,4,UNK,1,1991-09-04,2.583375,12.0,1991-09-04
1977-09-13,1977,9,13,UNK,1,1977-09-13,3.91675,28.375,1977-09-13
1984-02-06,1984,2,6,UNK,1,1984-02-06,1.9165,8.5,1984-02-06
1978-07-18,1978,7,18,SEU,1,1978-07-18,2.83325,18.25,1978-07-18
1978-08-02,1978,8,2,SEU,1,1978-08-02,0.875,3.5,1978-08-02
1978-08-25,1978,8,25,SEU,1,1978-08-25,2.083375,8.75,1978-08-25
1978-09-11,1978,9,11,SEU,1,1978-09-11,2.20825,12.125,1978-09-11
1978-09-18,1978,9,18,SEU,1,1978-09-18,0.583125,2.75,1978-09-18
1978-09-26,1978,9,26,SEU,1,1978-09-26,4.3335,36.25,1978-09-26
1978-10-09,1978,10,9,SEU,1,1978-10-09,2.375125,10.75,1978-10-09
1978-10-17,1978,10,17,SEU,1,1978-10-17,1.25,5.25,1978-10-17
1978-11-26,1978,11,26,SEU,1,1978-11-26,4.291625,32.75,1978-11-26
1978-11-28,1978,11,28,SEU,1,1978-11-28,1.250125,4.75,1978-11-28
1979-01-10,1979,1,10,SEU,1,1979-01-10,0.95825,3.875,1979-01-10
1979-01-13,1979,1,13,SEU,1,1979-01-13,1.04175,4.875,1979-01-13
1979-03-03,1979,3,3,SEU,1,1979-03-03,2.66675,12.875,1979-03-03
1979-03-14,1979,3,14,SEU,1,1979-03-14,0.58325,2.75,1979-03-14
1979-04-01,1979,4,1,SEU,1,1979-04-01,4.0415,33.25,1979-04-01
1979-04-15,1979,4,15,SEU,1,1979-04-15,3.166625,17.625,1979-04-15
1979-04-20,1979,4,20,SEU,1,1979-04-20,0.458375,2.25,1979-04-20
1979-06-10,1979,6,10,SEU,1,1979-06-10,2.8748750000000003,13.875,1979-06-10
1979-07-10,1979,7,10,SEU,1,1979-07-10,1.458375,5.5,1979-07-10
1979-08-08,1979,8,8,SEU,1,1979-08-08,2.000125,7.375,1979-08-08
1979-08-30,1979,8,30,SEU,1,1979-08-30,2.625125,14.875,1979-08-30
1979-10-06,1979,10,6,SEU,1,1979-10-06,4.125125,35.5,1979-10-06
1979-11-12,1979,11,12,SEU,1,1979-11-12,1.9165,7.25,1979-11-12
1979-11-15,1979,11,15,SEU,1,1979-11-15,0.791625,3.25,1979-11-15
1980-01-01,1980,1,1,SEU,1,1980-01-01,3.49975,23.875,1980-01-01
1980-02-14,1980,2,14,SEU,1,1980-02-14,3.0,17.5,1980-02-14
1980-05-06,1980,5,6,SEU,1,1980-05-06,2.666875,12.0,1980-05-06
1980-05-30,1980,5,30,SEU,1,1980-05-30,2.375125,10.0,1980-05-30
1980-09-27,1980,9,27,SEU,1,1980-09-27,1.666875,6.375,1980-09-27
1981-09-23,1981,9,23,SEU,1,1981-09-23,1.0415,4.25,1981-09-23
1981-11-06,1981,11,6,SEU,1,1981-11-06,2.125,8.875,1981-11-06
1981-11-27,1981,11,27,SEU,1,1981-11-27,0.875,3.625,1981-11-27
1981-12-07,1981,12,7,SEU,1,1981-12-07,0.79175,3.125,1981-12-07
1981-12-24,1981,12,24,SEU,1,1981-12-24,2.333375,10.5,1981-12-24
1982-04-24,1982,4,24,SEU,1,1982-04-24,2.6248750000000003,15.375,1982-04-24
1982-08-06,1982,8,6,SEU,1,1982-08-06,3.624875,25.375,1982-08-06
1982-08-18,1982,8,18,SEU,1,1982-08-18,3.08325,16.5,1982-08-18
1982-09-18,1982,9,18,SEU,1,1982-09-18,4.08325,30.125,1982-09-18
1982-10-01,1982,10,1,SEU,1,1982-10-01,3.666625,27.625,1982-10-01
1982-10-17,1982,10,17,SEU,1,1982-10-17,3.541625,21.375,1982-10-17
1982-10-29,1982,10,29,SEU,1,1982-10-29,4.374875,35.25,1982-10-29
1982-12-03,1982,12,3,SEU,1,1982-12-03,2.208375,9.25,1982-12-03
1982-12-23,1982,12,23,SEU,1,1982-12-23,3.708375,26.125,1982-12-23
1983-03-17,1983,3,17,SEU,1,1983-03-17,2.25,10.75,1983-03-17
1984-01-29,1984,1,29,SEU,1,1984-01-29,3.333375,20.75,1984-01-29
1984-02-02,1984,2,2,SEU,1,1984-02-02,2.708375,20.125,1984-02-02
1984-05-19,1984,5,19,SEU,1,1984-05-19,3.3748750000000003,22.0,1984-05-19
1984-08-09,1984,8,9,SEU,1,1984-08-09,2.916625,16.625,1984-08-09
1984-11-30,1984,11,30,SEU,1,1984-11-30,4.166625,35.875,1984-11-30
1985-04-21,1985,4,21,SEU,1,1985-04-21,5.958375,103.0,1985-04-21
1985-05-20,1985,5,20,SEU,1,1985-05-20,1.29175,5.25,1985-05-20
1985-06-30,1985,6,30,SEU,1,1985-06-30,1.95825,9.625,1985-06-30
1975-12-13,1975,12,13,UNK,1,1975-12-13,0.625,2.625,1975-12-13
1977-03-01,1977,3,1,UNK,1,1977-03-01,2.208375,11.0,1977-03-01
1980-03-01,1980,3,1,UNK,1,1980-03-01,0.7915,3.375,1980-03-01
1980-04-08,1980,4,8,UNK,1,1980-04-08,3.0835,17.0,1980-04-08
1980-07-08,1980,7,8,UNK,1,1980-07-08,2.708375,13.625,1980-07-08
1980-07-21,1980,7,21,UNK,1,1980-07-21,2.708375,13.75,1980-07-21
1980-08-13,1980,8,13,UNK,1,1980-08-13,1.5,5.5,1980-08-13
1980-08-20,1980,8,20,UNK,1,1980-08-20,2.29175,10.5,1980-08-20
1980-08-21,1980,8,21,UNK,1,1980-08-21,1.79175,7.75,1980-08-21
1983-07-06,1983,7,6,UNK,1,1983-07-06,2.708375,14.0,1983-07-06
1984-10-16,1984,10,16,UNK,1,1984-10-16,3.333375,19.375,1984-10-16
1985-04-16,1985,4,16,UNK,1,1985-04-16,1.916625,7.625,1985-04-16
1976-03-26,1976,3,26,UNK,1,1976-03-26,6.95825,145.0,1976-03-26
1979-09-01,1979,9,1,UNK,1,1979-09-01,2.0,9.5,1979-09-01
1983-04-01,1983,4,1,UNK,1,1983-04-01,3.41675,20.5,1983-04-01
1983-09-08,1983,9,8,UNK,1,1983-09-08,2.958375,15.0,1983-09-08
1985-04-01,1985,4,1,UNK,1,1985-04-01,3.3335,23.125,1985-04-01
1979-12-01,1979,12,1,UNK,1,1979-12-01,2.16675,8.875,1979-12-01
1982-04-13,1982,4,13,UNK,1,1982-04-13,2.125125,10.75,1982-04-13
1985-04-02,1985,4,2,UNK,1,1985-04-02,3.0,16.125,1985-04-02
1986-02-19,1986,2,19,UNK,1,1986-02-19,2.083375,8.625,1986-02-19
1982-01-16,1982,1,16,UNK,1,1982-01-16,2.9998750000000003,16.625,1982-01-16
1991-04-01,1991,4,1,UNK,1,1991-04-01,4.041625,29.125,1991-04-01
1991-07-08,1991,7,8,UNK,1,1991-07-08,4.833375,67.75,1991-07-08
1991-08-03,1991,8,3,UNK,1,1991-08-03,4.58325,41.625,1991-08-03
1991-08-22,1991,8,22,UNK,1,1991-08-22,4.5,47.5,1991-08-22
1991-09-14,1991,9,14,UNK,1,1991-09-14,3.874875,25.625,1991-09-14
1991-09-28,1991,9,28,UNK,1,1991-09-28,4.625125,40.25,1991-09-28
1991-09-30,1991,9,30,UNK,1,1991-09-30,3.791625,24.125,1991-09-30
1991-10-02,1991,10,2,UNK,1,1991-10-02,5.5,67.0,1991-10-02
1991-10-04,1991,10,4,UNK,1,1991-10-04,4.20825,35.125,1991-10-04
1991-10-25,1991,10,25,UNK,1,1991-10-25,4.54175,37.75,1991-10-25
1991-10-26,1991,10,26,UNK,1,1991-10-26,4.249875,31.5,1991-10-26
1991-10-27,1991,10,27,UNK,1,1991-10-27,4.999875,50.0,1991-10-27
1991-10-28,1991,10,28,UNK,1,1991-10-28,6.08325,97.875,1991-10-28
1991-10-31,1991,10,31,UNK,1,1991-10-31,5.20825,59.125,1991-10-31
1989-05-26,1989,5,26,UNK,1,1989-05-26,3.083125,17.125,1989-05-26
1988-02-24,1988,2,24,UNK,1,1988-02-24,2.583375,12.125,1988-02-24
1981-06-01,1981,6,1,UNK,1,1981-06-01,1.875,7.25,1981-06-01
1981-07-01,1981,7,1,UNK,1,1981-07-01,3.16675,17.0,1981-07-01
1984-11-01,1984,11,1,UNK,1,1984-11-01,3.54175,27.375,1984-11-01
1985-01-17,1985,1,17,UNK,1,1985-01-17,1.874875,8.75,1985-01-17
1985-09-01,1985,9,1,UNK,1,1985-09-01,1.416625,5.75,1985-09-01
1985-01-01,1985,1,1,UNK,1,1985-01-01,4.0835,32.75,1985-01-01
1985-01-24,1985,1,24,UNK,1,1985-01-24,1.791625,6.625,1985-01-24
1990-03-15,1990,3,15,UNK,1,1990-03-15,2.416625,10.625,1990-03-15
1981-01-05,1981,1,5,UNK,1,1981-01-05,2.25,9.0,1981-01-05
1981-02-13,1981,2,13,ESD,1,1981-02-13,1.75,6.875,1981-02-13
1981-06-11,1981,6,11,UNK,1,1981-06-11,1.6251250000000002,5.875,1981-06-11
1981-11-18,1981,11,18,ESD,1,1981-11-18,3.875,25.625,1981-11-18
1982-06-11,1982,6,11,ESD,1,1982-06-11,4.125125,32.25,1982-06-11
1982-06-27,1982,6,27,ESD,1,1982-06-27,4.0415,32.0,1982-06-27
1983-09-21,1983,9,21,ESD,1,1983-09-21,2.4165,11.0,1983-09-21
1983-11-06,1983,11,6,SEU,1,1983-11-06,0.6248750000000001,2.875,1983-11-06
1983-11-21,1983,11,21,SEU,1,1983-11-21,2.08325,9.25,1983-11-21
1983-11-23,1983,11,23,SEU,1,1983-11-23,0.41675,2.0,1983-11-23
1983-12-07,1983,12,7,ESD,1,1983-12-07,4.0,27.0,1983-12-07
1983-12-17,1983,12,17,SEU,1,1983-12-17,1.625,6.0,1983-12-17
1984-02-10,1984,2,10,SEU,1,1984-02-10,3.125,20.75,1984-02-10
1984-03-20,1984,3,20,ESD,1,1984-03-20,0.8748750000000001,3.5,1984-03-20
1984-04-22,1984,4,22,ESD,1,1984-04-22,1.08325,4.625,1984-04-22
1984-07-20,1984,7,20,SEU,1,1984-07-20,2.45825,11.875,1984-07-20
1984-11-21,1984,11,21,SEU,1,1984-11-21,3.625,21.75,1984-11-21
1984-11-25,1984,11,25,SEU,1,1984-11-25,2.166625,10.0,1984-11-25
1984-12-18,1984,12,18,SEU,1,1984-12-18,3.0,15.125,1984-12-18
1985-10-02,1985,10,2,ESD,1,1985-10-02,1.4165,5.375,1985-10-02
1985-10-09,1985,10,9,ESD,1,1985-10-09,1.58325,6.25,1985-10-09
1985-12-03,1985,12,3,SEU,1,1985-12-03,2.166625,8.875,1985-12-03
1986-02-26,1986,2,26,SEU,1,1986-02-26,3.75,25.875,1986-02-26
1986-03-01,1986,3,1,SEU,1,1986-03-01,3.20825,17.75,1986-03-01
1986-08-09,1986,8,9,SEU,1,1986-08-09,2.16675,10.25,1986-08-09
1986-09-02,1986,9,2,SEU,1,1986-09-02,2.833375,15.5,1986-09-02
1986-09-03,1986,9,3,SEU,1,1986-09-03,1.666625,6.625,1986-09-03
1987-02-24,1987,2,24,SEU,1,1987-02-24,2.458375,11.625,1987-02-24
1987-09-21,1987,9,21,ESD,1,1987-09-21,2.291625,10.375,1987-09-21
1987-09-24,1987,9,24,ESD,1,1987-09-24,2.75,13.75,1987-09-24
1987-11-15,1987,11,15,SEU,1,1987-11-15,2.833375,13.5,1987-11-15
1987-11-27,1987,11,27,ESD,1,1987-11-27,3.416625,20.5,1987-11-27
1987-12-18,1987,12,18,ESD,1,1987-12-18,1.833125,8.375,1987-12-18
1988-01-14,1988,1,14,SEU,1,1988-01-14,4.33325,47.5,1988-01-14
1988-01-20,1988,1,20,SEU,1,1988-01-20,2.70825,12.375,1988-01-20
1988-02-05,1988,2,5,ESD,1,1988-02-05,4.041875,29.25,1988-02-05
1984-02-25,1984,2,25,UNK,1,1984-02-25,1.625,7.0,1984-02-25
1984-11-17,1984,11,17,SEU,1,1984-11-17,4.416625,35.375,1984-11-17
1985-01-05,1985,1,5,SEU,1,1985-01-05,1.54175,6.0,1985-01-05
1985-01-22,1985,1,22,SEU,1,1985-01-22,2.1665,10.875,1985-01-22
1985-11-21,1985,11,21,SEU,1,1985-11-21,1.25,4.75,1985-11-21
1985-12-04,1985,12,4,SEU,1,1985-12-04,2.54175,12.375,1985-12-04
1986-12-28,1986,12,28,SEU,1,1986-12-28,0.7915,3.25,1986-12-28
1987-12-19,1987,12,19,UNK,1,1987-12-19,1.875,7.25,1987-12-19
1987-12-25,1987,12,25,UNK,1,1987-12-25,1.708375,6.625,1987-12-25
1988-05-01,1988,5,1,SEU,1,1988-05-01,1.45825,5.375,1988-05-01
1982-11-16,1982,11,16,SEU,1,1982-11-16,2.0,8.625,1982-11-16
1983-05-03,1983,5,3,SEU,1,1983-05-03,2.458375,10.5,1983-05-03
1983-09-16,1983,9,16,UNK,1,1983-09-16,3.833375,25.5,1983-09-16
1983-10-08,1983,10,8,UNK,1,1983-10-08,3.0,16.125,1983-10-08
1983-12-03,1983,12,3,UNK,1,1983-12-03,0.875,3.625,1983-12-03
1984-05-09,1984,5,9,UNK,1,1984-05-09,3.083375,18.875,1984-05-09
1984-06-07,1984,6,7,UNK,1,1984-06-07,2.25,10.125,1984-06-07
1984-06-08,1984,6,8,UNK,1,1984-06-08,1.916625,10.125,1984-06-08
1984-07-21,1984,7,21,UNK,1,1984-07-21,1.916625,7.875,1984-07-21
1984-08-07,1984,8,7,UNK,1,1984-08-07,0.8335,3.5,1984-08-07
1984-11-06,1984,11,6,UNK,1,1984-11-06,2.750125,13.5,1984-11-06
1984-12-16,1984,12,16,UNK,1,1984-12-16,4.291625,33.25,1984-12-16
1985-08-23,1985,8,23,UNK,1,1985-08-23,3.125,17.125,1985-08-23
1985-11-15,1985,11,15,UNK,1,1985-11-15,2.916625,15.5,1985-11-15
1985-11-26,1985,11,26,UNK,1,1985-11-26,1.4165,6.25,1985-11-26
1986-10-30,1986,10,30,UNK,1,1986-10-30,2.8748750000000003,14.375,1986-10-30
1987-12-31,1987,12,31,SEU,1,1987-12-31,1.166625,4.5,1987-12-31
1984-09-20,1984,9,20,UNK,1,1984-09-20,3.45825,21.25,1984-09-20
1986-04-20,1986,4,20,UNK,1,1986-04-20,1.333375,5.0,1986-04-20
1986-05-16,1986,5,16,SEU,1,1986-05-16,1.75,7.25,1986-05-16
1986-05-17,1986,5,17,SEU,1,1986-05-17,2.083375,8.5,1986-05-17
1986-05-18,1986,5,18,SEU,1,1986-05-18,1.375,5.25,1986-05-18
1986-10-14,1986,10,14,UNK,1,1986-10-14,4.041625,31.0,1986-10-14
1979-03-28,1979,3,28,ESD,1,1979-03-28,4.458375,38.625,1979-03-28
1979-04-14,1979,4,14,,1,1979-04-14,2.875125,15.25,1979-04-14
1979-04-18,1979,4,18,ECEMP,1,1979-04-18,1.58325,5.875,1979-04-18
1979-04-30,1979,4,30,ESD,1,1979-04-30,3.7915,26.5,1979-04-30
1979-05-26,1979,5,26,ESD,1,1979-05-26,3.791625,25.375,1979-05-26
1979-08-09,1979,8,9,,1,1979-08-09,1.749875,6.5,1979-08-09
1979-09-18,1979,9,18,,1,1979-09-18,5.208375,64.375,1979-09-18
1980-03-26,1980,3,26,ECEMP,1,1980-03-26,3.958375,29.75,1980-03-26
1980-03-28,1980,3,28,ESD,1,1980-03-28,1.75,6.875,1980-03-28
1980-04-16,1980,4,16,,1,1980-04-16,2.541625,11.625,1980-04-16
1980-06-12,1980,6,12,ECEMP,1,1980-06-12,4.2085,31.75,1980-06-12
1980-06-13,1980,6,13,,1,1980-06-13,3.95825,27.125,1980-06-13
1980-06-14,1980,6,14,ECEMP,1,1980-06-14,2.25,9.875,1980-06-14
1980-06-18,1980,6,18,ECEMP,1,1980-06-18,0.750125,3.25,1980-06-18
1980-06-19,1980,6,19,,1,1980-06-19,1.8335,8.125,1980-06-19
1980-06-20,1980,6,20,,1,1980-06-20,1.499875,5.625,1980-06-20
1980-10-18,1980,10,18,ESD,1,1980-10-18,3.458125,21.25,1980-10-18
1981-03-09,1981,3,9,ECEMP,1,1981-03-09,0.958375,3.875,1981-03-09
1981-03-21,1981,3,21,ECEMP,1,1981-03-21,1.624875,7.5,1981-03-21
1981-03-30,1981,3,30,ESD,1,1981-03-30,2.916625,15.625,1981-03-30
1981-03-31,1981,3,31,ESD,1,1981-03-31,3.7915,26.125,1981-03-31
1981-04-23,1981,4,23,ESD,1,1981-04-23,4.208375,30.625,1981-04-23
1981-07-28,1981,7,28,ECEMP,1,1981-07-28,2.041625,7.75,1981-07-28
1981-10-08,1981,10,8,,1,1981-10-08,3.75,25.125,1981-10-08
